Name,Hash,Meter,Max NPS,Log Length,N_0,N_0.2,N_0.4,N_0.6,N_0.8,T_0,T_0.2,T_0.4,T_0.6,T_0.8,PS_0,PS_0.2,PS_0.4,PS_0.6,PS_0.8,B_0_0,B_0_1,B_0_2,B_0_4,B_0_8,B_0_16,B_0.2_0,B_0.2_1,B_0.2_2,B_0.2_4,B_0.2_8,B_0.2_16,B_0.4_0,B_0.4_1,B_0.4_2,B_0.4_4,B_0.4_8,B_0.4_16,B_0.6_0,B_0.6_1,B_0.6_2,B_0.6_4,B_0.6_8,B_0.6_16,B_0.8_0,B_0.8_1,B_0.8_2,B_0.8_4,B_0.8_8,B_0.8_16
In The Groove 2/! (hard),f0db7075fd35eafd80e078ac0fdfa0853d70bda1,9,8.605148320499506,7.7481928495894605,0.5974149131691531,2.938577519250778,4.534003604940506,5.756403330106019,7.554292313927382,7.714245517666122,7.651051691178929,7.499845887083206,6.475733430966398,4.321928094887363,0.9812206572769953,0.9433962264150944,0.8530805687203792,0.4251207729468599,0.1144578313253012,6.965784284662087,6.965784284662087,6.965784284662087,7.714245517666122,7.714245517666122,7.714245517666122,6.022367813028454,6.022367813028454,6.894817763307944,6.894817763307944,7.651051691178929,7.651051691178929,5.285402218862249,5.754887502163468,6.108524456778169,6.741466986401147,7.499845887083206,7.499845887083206,3.0,3.9068905956085187,3.9068905956085187,4.523561956057013,5.584962500721156,6.475733430966398,2.0,2.0,2.0,3.4594316186372973,3.4594316186372973,3.700439718141092
In The Groove 2/! (medium),86664fde2d2feba093fe408b87adbe5429613e13,6,5.107180020811669,7.7481928495894605,0.42029389293559916,1.5957371467221648,2.637264208626219,3.6081742597075435,4.4357180939789,7.6653359171851765,7.531381460516312,7.467605550082998,7.0,5.700439718141092,0.9483568075117371,0.8679245283018868,0.8341232227488151,0.6047619047619047,0.24285714285714285,5.954196310386875,6.409390936137702,6.409390936137702,7.6653359171851765,7.6653359171851765,7.6653359171851765,5.491853096329675,5.727920454563199,5.807354922057604,6.339850002884624,7.531381460516312,7.531381460516312,5.087462841250339,5.700439718141092,5.78135971352466,6.303780748177103,7.467605550082998,7.467605550082998,4.523561956057013,5.392317422778761,5.523561956057013,5.523561956057013,6.523561956057013,6.523561956057013,2.321928094887362,2.321928094887362,2.807354922057604,3.584962500721156,4.459431618637297,5.20945336562895
In The Groove 2/! (beginner),032ce021ff739b3c171033ad78fa8ca40f92c800,1,2.9934337731529665,7.7481928495894605,0.18133864557752338,1.0118103529753415,1.417370766107709,1.8727852320499614,2.6599292653485866,7.442943495848728,6.832890014164741,6.149747119504682,3.321928094887362,3.169925001442312,0.812206572769953,0.5330188679245284,0.330188679245283,0.05357142857142857,0.047619047619047616,4.857980995127572,5.129283016944966,5.832890014164741,6.6865005271832185,7.442943495848728,7.442943495848728,3.169925001442312,3.807354922057604,4.087462841250339,6.169925001442312,6.832890014164741,6.832890014164741,2.321928094887362,2.321928094887362,3.0,4.392317422778761,5.426264754702098,6.149747119504682,1.584962500721156,1.584962500721156,1.584962500721156,2.0,2.807354922057604,2.807354922057604,1.0,1.0,1.0,1.584962500721156,2.584962500721156,2.584962500721156
In The Groove 2/Agent Blatant (easy),0f3220b3d61b1f24a29bfe78aa3a808437df65be,5,5.093513226262437,7.599912842187128,0.4704842171447516,1.6680804301219248,2.4982209135075153,3.4836325033554663,4.640469284909007,7.507794640198696,7.159871336778389,6.266786540694901,4.169925001442312,2.807354922057604,0.9427083333333334,0.743455497382199,0.4021164021164021,0.1259259259259259,0.045454545454545456,5.554588851677638,6.523561956057013,6.523561956057013,7.507794640198696,7.507794640198696,7.507794640198696,5.491853096329675,5.491853096329675,5.491853096329675,6.321928094887363,7.159871336778389,7.159871336778389,3.169925001442312,4.321928094887363,4.392317422778761,5.357552004618084,5.357552004618084,5.491853096329675,2.0,2.0,2.0,3.321928094887362,3.321928094887362,3.584962500721156,1.0,1.0,1.0,1.0,2.0,2.0
In The Groove 2/Agent Blatant (medium),5d6f08e516cc7c07cd121852f56462e2fbc8f8eb,6,5.093513226262437,7.599912842187128,0.43713041100608835,1.6411827719352545,2.5062078261865626,3.520994066117624,4.438915921317115,7.554588851677638,7.409390936137702,6.820178962415188,5.614709844115208,3.4594316186372973,0.9739583333333334,0.8848167539267016,0.5894736842105263,0.25668449197860965,0.057803468208092484,6.22881869049588,6.599912842187128,6.599912842187128,7.554588851677638,7.554588851677638,7.554588851677638,6.129283016944966,6.129283016944966,6.491853096329675,6.491853096329675,7.409390936137702,7.409390936137702,3.169925001442312,4.754887502163468,5.700439718141092,5.727920454563199,5.930737337562887,6.820178962415188,2.0,2.0,2.0,4.700439718141092,4.807354922057604,4.807354922057604,1.0,1.0,1.0,1.0,2.0,2.0
In The Groove 2/Agent Blatant (hard),60a021fc4ea34d841cadf0a41b14fd206471fcbc,7,6.987979661139923,7.599912842187128,0.5556891438289537,2.2185068656258946,3.4310654655952453,5.025314689305857,6.358529945096719,7.562242424221073,7.383704292474052,6.614709844115208,5.459431618637297,3.807354922057604,0.9791666666666666,0.8691099476439791,0.5078534031413613,0.2388888888888889,0.08666666666666667,6.539158811108031,6.599912842187128,6.599912842187128,7.562242424221073,7.562242424221073,7.562242424221073,5.754887502163468,6.066089190457772,6.303780748177103,6.475733430966398,7.383704292474052,7.383704292474052,3.0,4.584962500721156,4.807354922057604,5.754887502163468,5.754887502163468,5.754887502163468,2.321928094887362,2.321928094887362,2.584962500721156,3.700439718141092,4.459431618637297,4.523561956057013,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,3.0,3.0
In The Groove 2/Agent Blatant,b28f807cfed10101076f7d760b8c9e5b79c44a97,10,10.802618654048828,7.599912842187128,1.1668692594306849,3.2836993492605044,5.467462882348664,7.16148561592568,9.88631382795753,7.569855608330948,7.3750394313469245,6.954196310386875,5.754887502163468,3.169925001442312,0.984375,0.8638743455497382,0.6507936507936508,0.2864864864864865,0.050314465408805034,6.614709844115208,6.614709844115208,6.614709844115208,7.569855608330948,7.569855608330948,7.569855608330948,6.108524456778169,6.426264754702098,6.475733430966398,6.475733430966398,7.3750394313469245,7.3750394313469245,6.087462841250339,6.087462841250339,6.108524456778169,6.169925001442312,6.169925001442312,6.169925001442312,3.584962500721156,3.700439718141092,4.459431618637297,4.643856189774724,5.044394119358453,5.044394119358453,2.0,2.0,2.0,3.0,3.0,3.0
In The Groove 2/Agent Blatant (beginner),00ec20c2d7d8d1a85e0c30b9865f014fb284e2c2,1,2.181045541281991,7.599912842187128,0.14777306435904067,0.6400212201421539,1.143241543359372,1.436083975541115,1.9977418983589073,7.2761244052742375,6.554588851677638,6.066089190457772,5.285402218862249,1.584962500721156,0.8020833333333334,0.484375,0.34554973821989526,0.19895287958115182,1.0,5.672425341971495,5.672425341971495,5.672425341971495,7.2761244052742375,7.2761244052742375,7.2761244052742375,2.584962500721156,5.044394119358453,5.044394119358453,5.459431618637297,6.554588851677638,6.554588851677638,2.584962500721156,3.700439718141092,4.584962500721156,4.584962500721156,6.066089190457772,6.066089190457772,1.584962500721156,1.584962500721156,3.4594316186372973,3.4594316186372973,4.247927513443585,4.392317422778761,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156
In The Groove 2/Amore (hard),29e40d1b0693d89c14d0f58081d0d7798392034f,8,6.908405404666047,7.679480099505446,0.5381089206157488,2.14951492828416,3.4893530891993887,4.786001532619957,6.06630714799075,7.643856189774724,7.467605550082998,7.076815597050831,6.459431618637297,3.0,0.9802955665024631,0.88,0.6836734693877551,0.5506329113924051,0.05785123966942149,6.727920454563199,6.727920454563199,6.727920454563199,7.643856189774724,7.643856189774724,7.643856189774724,6.409390936137702,6.409390936137702,6.643856189774724,7.467605550082998,7.467605550082998,7.467605550082998,5.882643049361842,6.066089190457772,6.066089190457772,6.066089190457772,6.22881869049588,6.22881869049588,3.807354922057604,4.523561956057013,5.491853096329675,5.491853096329675,5.491853096329675,5.491853096329675,1.584962500721156,1.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156
In The Groove 2/Amore (easy),7d31e1401f716e8d67ea914a2e5bbf64b57e8025,3,3.5767720912558154,7.6653359171851765,0.22714578799843857,1.1075359974108716,1.6119139446884236,2.3595762995335856,3.201173845803294,7.467605550082998,7.257387842692652,6.339850002884624,5.523561956057013,2.584962500721156,0.8756218905472637,0.76,0.4020100502512563,0.22613065326633167,0.026041666666666668,6.066089190457772,6.475733430966398,6.599912842187128,7.467605550082998,7.467605550082998,7.467605550082998,5.906890595608519,5.906890595608519,6.066089190457772,6.392317422778761,7.257387842692652,7.257387842692652,2.584962500721156,3.4594316186372973,3.9068905956085187,5.392317422778761,5.523561956057013,5.523561956057013,2.321928094887362,2.321928094887362,3.0,3.4594316186372973,4.321928094887363,4.754887502163468,1.0,1.0,1.0,1.0,1.0,1.584962500721156
In The Groove 2/Amore (medium),943bfcbc19583fb92047f0e263cfaf590b24f3f4,5,4.6049024612024585,7.679480099505446,0.3813069247149625,1.4229876929371812,2.352291426613769,3.237069023612361,4.081744103175209,7.614709844115208,7.434628227636725,7.108524456778169,6.044394119358453,4.857980995127572,0.9605911330049262,0.8557213930348259,0.681592039800995,0.325,0.1761006289308176,6.727920454563199,6.727920454563199,6.727920454563199,7.614709844115208,7.614709844115208,7.614709844115208,5.459431618637297,6.392317422778761,6.554588851677638,6.554588851677638,7.434628227636725,7.434628227636725,4.906890595608519,5.459431618637297,5.614709844115208,5.906890595608519,7.108524456778169,7.108524456778169,4.523561956057013,5.044394119358453,5.129283016944966,5.129283016944966,5.392317422778761,5.392317422778761,1.584962500721156,2.321928094887362,3.169925001442312,4.169925001442312,4.247927513443585,4.247927513443585
In The Groove 2/Amore,0b2404f4ad5c8d8cb87d00f18e4d60d452440d68,9,7.440461836584115,7.679480099505446,0.5658876755942708,2.276313665746494,3.8272216409457847,5.181957401773127,6.504083352508982,7.672425341971495,7.531381460516312,7.339850002884624,6.894817763307944,5.459431618637297,1.0,0.9154228855721394,0.8090452261306532,0.6082474226804123,0.24571428571428572,7.672425341971495,7.672425341971495,7.672425341971495,7.672425341971495,7.672425341971495,7.672425341971495,5.832890014164741,6.169925001442312,6.672425341971495,7.531381460516312,7.531381460516312,7.531381460516312,5.754887502163468,6.108524456778169,6.108524456778169,6.523561956057013,6.554588851677638,7.339850002884624,4.169925001442312,4.754887502163468,5.554588851677638,5.643856189774724,6.129283016944966,6.129283016944966,2.584962500721156,2.807354922057604,3.321928094887362,3.321928094887362,4.523561956057013,4.523561956057013
In The Groove 2/Amore (beginner),6f80777e860e5d400a51ff1159e22ae76d9904d1,1,2.643770899809454,7.6653359171851765,0.18776872081818083,0.7855749424618648,1.3603654993192027,1.8506396298666177,2.5634904183628455,7.098032082960526,6.189824558880018,5.584962500721156,1.584962500721156,1.584962500721156,0.6766169154228856,0.36,0.235,0.015151515151515152,0.015151515151515152,3.321928094887362,5.930737337562887,5.930737337562887,7.098032082960526,7.098032082960526,7.098032082960526,2.584962500721156,2.584962500721156,4.954196310386875,4.954196310386875,6.189824558880018,6.189824558880018,2.0,2.0,2.584962500721156,3.4594316186372973,4.754887502163468,5.584962500721156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
In The Groove 2/Baby Baby (hard),1b908b7b3f50e588f7f62666f5634e967ae93eed,8,5.828929995990182,7.584962500721156,0.3875806721615826,1.8931001894578317,2.9533167129630726,4.14363921944902,5.219277354314994,7.577428828035749,7.483815777264256,7.303780748177103,6.658211482751795,4.700439718141092,1.0,0.9468085106382979,0.8440860215053764,0.5376344086021505,0.13440860215053763,7.577428828035749,7.577428828035749,7.577428828035749,7.577428828035749,7.577428828035749,7.577428828035749,6.022367813028454,6.714245517666122,7.483815777264256,7.483815777264256,7.483815777264256,7.483815777264256,4.906890595608519,5.807354922057604,6.507794640198696,6.507794640198696,6.507794640198696,7.303780748177103,4.247927513443585,4.700439718141092,5.129283016944966,5.459431618637297,5.754887502163468,6.658211482751795,2.0,3.0,3.169925001442312,3.169925001442312,3.169925001442312,4.0
In The Groove 2/Baby Baby (easy),db9be6651d5f5c2ee23bdbed5a51d5bd92326930,3,4.12159261483627,7.584962500721156,0.3729170786628747,1.2674996187223062,2.148906211331405,2.7895842652833904,3.644791151110113,7.491853096329675,7.189824558880018,6.78135971352466,3.807354922057604,2.807354922057604,0.9421052631578948,0.7712765957446809,0.5828877005347594,0.07386363636363637,0.06666666666666667,6.169925001442312,6.700439718141092,6.700439718141092,7.491853096329675,7.491853096329675,7.491853096329675,4.954196310386875,4.954196310386875,6.459431618637297,6.459431618637297,7.189824558880018,7.189824558880018,3.807354922057604,4.807354922057604,4.807354922057604,6.022367813028454,6.022367813028454,6.78135971352466,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,3.321928094887362,3.321928094887362,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,2.0,2.584962500721156
In The Groove 2/Baby Baby (medium),0472080462e0c7698ab2786ec2956cebddafe6da,6,4.461572733348176,7.584962500721156,0.5014311993126054,1.4177204713744715,2.25436345584481,3.1130976887898822,3.772208423599568,7.562242424221073,7.451211111832329,7.312882955284356,6.169925001442312,4.754887502163468,0.9894736842105263,0.925531914893617,0.8449197860962567,0.39664804469273746,0.14942528735632185,6.491853096329675,7.562242424221073,7.562242424221073,7.562242424221073,7.562242424221073,7.562242424221073,5.882643049361842,6.339850002884624,6.339850002884624,7.451211111832329,7.451211111832329,7.451211111832329,4.754887502163468,5.882643049361842,5.882643049361842,7.312882955284356,7.312882955284356,7.312882955284356,3.584962500721156,3.584962500721156,3.807354922057604,4.584962500721156,5.554588851677638,5.554588851677638,2.0,2.0,2.0,2.584962500721156,4.247927513443585,4.247927513443585
In The Groove 2/Baby Baby (beginner),4b8a1bfa7d1d17ca2089e81c523616ce589681b7,1,2.846523166852314,7.584962500721156,0.17542903672543442,0.8624153586693386,1.3864663069858987,1.9974610434395177,2.607821748570585,7.459431618637297,7.05528243550119,6.189824558880018,2.584962500721156,2.0,0.9210526315789473,0.7021276595744681,0.3870967741935484,0.06493506493506493,0.043478260869565216,5.554588851677638,7.459431618637297,7.459431618637297,7.459431618637297,7.459431618637297,7.459431618637297,4.954196310386875,4.954196310386875,6.832890014164741,7.05528243550119,7.05528243550119,7.05528243550119,2.0,3.807354922057604,4.459431618637297,5.807354922057604,6.189824558880018,6.189824558880018,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,2.321928094887362,2.321928094887362,1.0,1.0,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156
In The Groove 2/Baby Don't You Want Me (easy),afa346108170e1fdc909f88c7269315c1240c33f,2,3.4977938271605,7.622051819456376,0.27542905349794394,1.0321242626886158,1.618896790123456,2.3120252204585463,3.0210264197530896,7.400879436282184,7.118941072723508,6.066089190457772,5.0,3.4594316186372973,0.8615384615384616,0.711340206185567,0.34196891191709844,0.16062176165803108,0.05181347150259067,4.857980995127572,6.044394119358453,6.044394119358453,7.400879436282184,7.400879436282184,7.400879436282184,4.700439718141092,4.700439718141092,5.643856189774724,5.754887502163468,7.118941072723508,7.118941072723508,2.321928094887362,2.584962500721156,3.169925001442312,4.247927513443585,5.523561956057013,6.066089190457772,2.321928094887362,2.321928094887362,2.321928094887362,3.700439718141092,3.700439718141092,4.169925001442312,1.0,1.0,1.0,1.0,1.584962500721156,2.807354922057604
In The Groove 2/Baby Don't You Want Me (medium),531056ce80089c87d5dfea2436d48d9903c0476f,5,3.762819753086428,7.622051819456376,0.31856323731138686,1.111563966049383,2.0623606224279842,2.6340460905349787,3.390576744186044,7.417852514885898,7.169925001442312,7.0,6.321928094887363,5.459431618637297,0.8717948717948718,0.7371134020618557,0.6580310880829016,0.40932642487046633,0.22994652406417113,5.321928094887363,6.087462841250339,6.087462841250339,6.569855608330948,7.417852514885898,7.417852514885898,5.20945336562895,5.20945336562895,5.554588851677638,5.857980995127572,7.169925001442312,7.169925001442312,5.0,5.129283016944966,5.129283016944966,5.727920454563199,7.0,7.0,3.321928094887362,4.0,4.643856189774724,4.643856189774724,5.044394119358453,5.491853096329675,2.584962500721156,2.584962500721156,3.4594316186372973,4.169925001442312,4.169925001442312,4.169925001442312
In The Groove 2/Baby Don't You Want Me (hard),f97f747a0be401c79533a6597100a6ae7e305409,7,4.494727160493739,7.622051819456376,0.2523258083480334,1.3298472075249816,2.2028856368563705,3.2669682700016014,3.908291563786006,7.434628227636725,7.247927513443585,7.03342300153745,6.491853096329675,3.700439718141092,0.882051282051282,0.7783505154639175,0.6735751295336787,0.46113989637305697,0.07643312101910828,5.392317422778761,6.087462841250339,6.087462841250339,6.599912842187128,7.434628227636725,7.434628227636725,5.129283016944966,5.321928094887363,5.807354922057604,5.906890595608519,7.247927513443585,7.247927513443585,4.459431618637297,5.044394119358453,5.392317422778761,5.584962500721156,7.03342300153745,7.03342300153745,3.0,4.643856189774724,4.643856189774724,5.285402218862249,5.285402218862249,6.3750394313469245,2.321928094887362,2.321928094887362,2.321928094887362,2.321928094887362,3.321928094887362,3.321928094887362
In The Groove 2/Baby Don't You Want Me,f9470cb742326cc8e6b9c853c8e9eb198bd04058,9,9.00486666666668,7.622051819456376,1.0431094217024086,2.3663700176366826,4.494827658006265,6.127258518518518,8.075369325735993,7.599912842187128,7.451211111832329,6.507794640198696,4.584962500721156,3.807354922057604,0.9897435897435898,0.9015544041450777,0.4787234042553192,0.19491525423728814,0.11304347826086956,6.741466986401147,7.599912842187128,7.599912842187128,7.599912842187128,7.599912842187128,7.599912842187128,5.727920454563199,6.285402218862249,6.614709844115208,7.451211111832329,7.451211111832329,7.451211111832329,5.584962500721156,5.643856189774724,5.643856189774724,5.672425341971495,5.672425341971495,5.672425341971495,3.9068905956085187,4.087462841250339,4.087462841250339,4.087462841250339,4.087462841250339,4.087462841250339,2.584962500721156,2.584962500721156,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362
In The Groove 2/Baby Don't You Want Me (beginner),e98741424d7fc6c3055ccb4aa8b41f2c09ba04d3,1,2.9973876543209905,7.622051819456376,0.2135145884773669,0.9095592004703121,1.4024751714677601,2.22651543209877,2.804550123456794,7.2384047393250786,6.507794640198696,5.614709844115208,3.700439718141092,3.4594316186372973,0.7692307692307693,0.4639175257731959,0.24870466321243523,0.06217616580310881,0.05181347150259067,3.4594316186372973,5.78135971352466,5.78135971352466,7.2384047393250786,7.2384047393250786,7.2384047393250786,2.584962500721156,2.584962500721156,5.0,5.20945336562895,6.507794640198696,6.507794640198696,1.584962500721156,2.0,2.321928094887362,4.247927513443585,4.584962500721156,5.614709844115208,1.0,1.0,1.584962500721156,1.584962500721156,1.584962500721156,2.0,1.0,1.0,1.584962500721156,1.584962500721156,1.584962500721156,2.0
In The Groove 2/Birdie (hard),4cb608d203352b9e1649b90a485c1e300ff13e6e,7,5.788011847750862,7.554588851677638,0.7121779381935277,1.9421309339949075,2.910452894117648,4.113050135442414,5.112025222251798,7.531381460516312,7.285402218862249,6.6865005271832185,5.977279923499917,3.807354922057604,0.989247311827957,0.842391304347826,0.56353591160221,0.3502824858757062,0.1015625,6.906890595608519,7.531381460516312,7.531381460516312,7.531381460516312,7.531381460516312,7.531381460516312,4.523561956057013,6.459431618637297,6.643856189774724,7.285402218862249,7.285402218862249,7.285402218862249,4.523561956057013,4.807354922057604,4.954196310386875,5.357552004618084,5.491853096329675,5.977279923499917,3.807354922057604,3.807354922057604,4.523561956057013,4.584962500721156,4.857980995127572,5.285402218862249,2.807354922057604,3.321928094887362,3.321928094887362,3.321928094887362,3.584962500721156,3.584962500721156
In The Groove 2/Birdie (medium),f4ddc920294d95f9077a9dc0e7af5826aacae67a,5,4.535823944636698,7.554588851677638,0.7094297531718544,1.2816552475621232,2.2914329406336935,3.198215449442525,3.9158515022837395,7.483815777264256,7.2761244052742375,6.930737337562887,6.149747119504682,4.700439718141092,0.956989247311828,0.8369565217391305,0.6722222222222223,0.39106145251396646,0.14367816091954022,6.870364719583405,6.870364719583405,6.870364719583405,7.483815777264256,7.483815777264256,7.483815777264256,4.906890595608519,6.672425341971495,6.672425341971495,6.672425341971495,7.2761244052742375,7.2761244052742375,3.807354922057604,5.285402218862249,5.285402218862249,5.554588851677638,6.247927513443585,6.930737337562887,3.4594316186372973,4.169925001442312,4.754887502163468,4.754887502163468,5.0,5.523561956057013,1.584962500721156,2.0,2.0,2.584962500721156,3.4594316186372973,3.9068905956085187
In The Groove 2/Birdie (easy),59a0abe5f266b2c1292d2bbd3e4f7d10caa471d1,3,3.4697537993079575,7.554588851677638,0.3273883017300986,1.006024166515835,1.651079132855879,2.2822635948411474,3.0563234048442895,7.467605550082998,7.426264754702098,6.741466986401147,6.0,3.169925001442312,0.946236559139785,0.9193548387096774,0.585635359116022,0.35,0.05,6.0,6.845490050944375,6.845490050944375,6.845490050944375,7.467605550082998,7.467605550082998,5.977279923499917,5.977279923499917,6.807354922057604,6.807354922057604,6.807354922057604,7.426264754702098,3.807354922057604,4.954196310386875,5.357552004618084,5.357552004618084,6.044394119358453,6.741466986401147,2.807354922057604,2.807354922057604,3.807354922057604,3.807354922057604,4.857980995127572,6.0,1.0,1.0,1.0,1.0,1.0,2.321928094887362
In The Groove 2/Birdie,a1e125df3bcd5ad17748b0ef91feeb4766fa095d,9,7.307812096885774,7.554588851677638,0.6867198512110698,2.1518698754325207,3.831615810946842,4.9067757917221195,6.259800560553631,7.531381460516312,7.400879436282184,7.312882955284356,6.845490050944375,3.4594316186372973,0.989247311827957,0.9130434782608695,0.8586956521739131,0.6333333333333333,0.0847457627118644,6.906890595608519,7.531381460516312,7.531381460516312,7.531381460516312,7.531381460516312,7.531381460516312,5.882643049361842,6.78135971352466,6.78135971352466,6.794415866350106,6.794415866350106,7.400879436282184,5.857980995127572,5.857980995127572,6.022367813028454,6.672425341971495,6.672425341971495,7.312882955284356,3.807354922057604,5.321928094887363,5.614709844115208,5.614709844115208,6.066089190457772,6.845490050944375,1.584962500721156,2.0,2.0,2.0,2.321928094887362,2.321928094887362
In The Groove 2/Birdie (beginner),329362654b2faee3ac4530ac1d576156ce356f54,1,2.9200108512110767,7.554588851677638,0.19576590258184717,0.8802829388696668,1.3817459022001686,2.0440075958477535,2.7780197277970013,7.294620748891627,6.714245517666122,5.832890014164741,2.0,2.0,0.8387096774193549,0.5591397849462365,0.30434782608695654,0.023076923076923078,0.023076923076923078,5.129283016944966,6.6865005271832185,6.6865005271832185,6.6865005271832185,6.6865005271832185,7.294620748891627,3.321928094887362,3.321928094887362,5.882643049361842,6.066089190457772,6.066089190457772,6.714245517666122,2.321928094887362,2.807354922057604,4.087462841250339,4.392317422778761,5.247927513443585,5.832890014164741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
In The Groove 2/Bloodrush (easy),5e70c5a61be848205aa9f938d2b6205c1c0790fe,4,3.2511188053196785,7.6653359171851765,0.24539740198329799,1.1485876866517288,1.4324838697909121,2.419341944987451,2.679492689333972,7.643856189774724,7.577428828035749,7.022367813028454,6.066089190457772,4.954196310386875,0.9900497512437811,0.9547738693467337,0.6482412060301508,0.3316582914572864,0.23809523809523808,7.622051819456376,7.622051819456376,7.643856189774724,7.643856189774724,7.643856189774724,7.643856189774724,5.672425341971495,5.672425341971495,7.577428828035749,7.577428828035749,7.577428828035749,7.577428828035749,4.807354922057604,5.357552004618084,7.011227255423254,7.022367813028454,7.022367813028454,7.022367813028454,4.754887502163468,5.285402218862249,5.285402218862249,5.285402218862249,5.285402218862249,5.285402218862249,3.321928094887362,4.321928094887363,4.321928094887363,4.321928094887363,4.321928094887363,4.321928094887363
In The Groove 2/Bloodrush (medium),e97162691356b2e9c27c3209e9d4e4e47f360150,8,5.280110090049745,7.6653359171851765,0.2675673957378608,1.4017073803877576,2.6305804308517002,3.8833495072867734,5.183736077438569,7.658211482751795,7.584962500721156,7.459431618637297,6.918863237274595,5.129283016944966,1.0,0.9597989949748744,0.8793969849246231,0.759493670886076,0.21518987341772153,7.658211482751795,7.658211482751795,7.658211482751795,7.658211482751795,7.658211482751795,7.658211482751795,5.672425341971495,6.523561956057013,7.584962500721156,7.584962500721156,7.584962500721156,7.584962500721156,5.672425341971495,5.672425341971495,6.599912842187128,7.2384047393250786,7.2384047393250786,7.459431618637297,5.643856189774724,5.643856189774724,6.491853096329675,6.507794640198696,6.507794640198696,6.507794640198696,4.643856189774724,4.643856189774724,4.643856189774724,4.643856189774724,4.643856189774724,4.643856189774724
In The Groove 2/Bloodrush (hard),ac0568246a5fd4a2d2ab26533b06a3387439e83b,9,7.5547531075148395,7.6653359171851765,0.4786419494739078,2.669150763473595,3.7515340193590254,5.300264700066697,6.804207595635907,7.658211482751795,7.569855608330948,7.312882955284356,6.614709844115208,3.584962500721156,1.0,0.949748743718593,0.8102564102564103,0.6139240506329114,0.07333333333333333,7.658211482751795,7.658211482751795,7.658211482751795,7.658211482751795,7.658211482751795,7.658211482751795,5.672425341971495,5.672425341971495,7.569855608330948,7.569855608330948,7.569855608330948,7.569855608330948,5.554588851677638,5.554588851677638,5.554588851677638,7.044394119358453,7.149747119504682,7.312882955284356,4.643856189774724,4.700439718141092,5.087462841250339,5.78135971352466,5.78135971352466,5.78135971352466,1.584962500721156,1.584962500721156,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362
In The Groove 2/Bloodrush,7e1a1f9ec192016b875ac5ef0e16190204df2834,12,10.561604722320169,7.672425341971495,1.1232366373764864,3.1900096343534714,5.1766887575151745,6.924027569190363,9.647177466043578,7.6653359171851765,7.554588851677638,7.442943495848728,7.2384047393250786,6.78135971352466,1.0,0.935,0.8826530612244898,0.7692307692307693,0.5618556701030928,7.6653359171851765,7.6653359171851765,7.6653359171851765,7.6653359171851765,7.6653359171851765,7.6653359171851765,5.727920454563199,7.139551352398794,7.139551352398794,7.139551352398794,7.554588851677638,7.554588851677638,5.672425341971495,5.672425341971495,7.108524456778169,7.108524456778169,7.219168520462161,7.442943495848728,5.643856189774724,5.643856189774724,6.087462841250339,6.870364719583405,6.870364719583405,6.870364719583405,5.614709844115208,5.614709844115208,5.614709844115208,5.857980995127572,5.857980995127572,5.857980995127572
In The Groove 2/Bloodrush (beginner),3c53423ad6ced20e411941ba18275ebeb96bc623,1,2.964827134113113,7.643856189774724,0.17363422822327504,0.8922251901102808,1.3780178038385038,1.997317022272071,2.742090179565235,7.451211111832329,6.539158811108031,5.554588851677638,2.584962500721156,2.0,0.8787878787878788,0.46938775510204084,0.23469387755102042,0.03333333333333333,0.030612244897959183,6.303780748177103,6.727920454563199,6.727920454563199,7.451211111832329,7.451211111832329,7.451211111832329,1.584962500721156,4.754887502163468,5.832890014164741,5.832890014164741,6.539158811108031,6.539158811108031,1.584962500721156,2.0,4.392317422778761,4.392317422778761,4.392317422778761,4.523561956057013,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.0,1.0,1.0,1.0,1.0,1.0
