Name,Hash,Meter,NPS sequence
Stamina RPG 6/[21] [230] Eternity,8b779c26a034260a67d4e26b026edbb10b6863b0,21,"[0, 1, 8, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 7, 12, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 14, 8, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 10, 1]"
Stamina RPG 6/[21] [217] FASTER Animu Music 2020 Reduxx,526cd25897b7f4d90c174314b86b53d81c9c8d6c,21,"[1, 2, 2, 3, 2, 3, 1, 3, 2, 3, 7, 7, 7, 8, 7, 7, 11, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 7, 11, 13, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 13, 8, 6, 7, 7, 8, 7, 6, 7, 8, 7, 7, 7, 7, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 9, 12, 15, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 9, 13, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 3, 3, 3, 3, 3, 2, 3, 2, 2, 3, 3, 3, 3, 3, 3, 7, 9, 14, 15, 4, 3, 2, 2, 4, 3, 3, 3, 3, 4, 3, 3, 2, 4, 3, 3, 2, 3, 1, 3, 1, 1, 5, 3, 12, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 6, 7, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 10, 9, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 7, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 6, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 3]"
Stamina RPG 6/[21] [220] Funky Fresh Blitz,8d7db790e3827172f35161e3771aa8eebb2fbc24,21,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 8, 7, 7, 8, 7, 7, 8, 6, 11, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 13, 6, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 1, 14, 14, 15, 15, 14, 15, 15, 11, 8, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 8, 11, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 13, 4, 5, 5, 4, 4, 4, 5, 4, 8, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 4, 2, 1, 1, 1, 2, 2, 1, 3, 8, 7, 7, 8, 7, 7, 5, 5, 11, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 13, 6, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 8, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 8, 7, 7, 8, 7, 7, 8, 7, 9, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 2, 2, 13, 15, 14, 15, 15, 14, 15, 13, 6, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 13, 6, 2, 2, 1, 3, 11, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 13, 6, 2, 2, 3, 4, 5, 2, 1, 4, 9, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 4, 12, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 3, 2, 2, 2, 4, 8, 7, 7, 9, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 13, 6, 1, 0, 0, 0, 0, 0, 0, 1, 1, 8, 7, 7, 8, 7, 7, 8, 7, 11, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 8, 11, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 13, 6, 1]"
Stamina RPG 6/[21] [250] Gjallarhorn,323e5e14a5be926cbc9516383e7a52d43592cf47,21,"[0, 1, 10, 7, 16, 17, 10, 6, 17, 16, 8, 9, 17, 13, 9, 11, 16, 7, 4, 2, 10, 4, 7, 10, 9, 9, 11, 10, 4, 1, 2, 1, 5, 3, 3, 1, 5, 4, 5, 5, 7, 7, 3, 6, 15, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 11, 7, 9, 6, 9, 5, 7, 5, 6, 6, 6, 6, 9, 5, 7, 5, 4, 6, 7, 4, 10, 5, 6, 7, 2, 3, 3, 2, 8, 7, 8, 4, 5, 4, 5, 6, 4, 5, 5, 7, 5, 5, 4, 6, 5, 5, 11, 10, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 8, 6, 9, 9, 9, 7, 16, 17, 10, 6, 17, 17, 9, 7, 17, 15, 8, 10, 16, 10, 9, 8, 9, 6, 9, 10, 12, 6, 7, 7, 7, 5, 5, 8, 6]"
Stamina RPG 6/[21] [240] Having Sex,45a4c4e3ad71d069141f659e706e385491e0a129,21,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 15, 16, 16, 12, 16, 16, 16, 4, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 1, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 8, 8, 8, 12, 8, 8, 8, 9, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 14, 8, 16, 16, 16, 16, 16, 16, 15, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 8, 8, 8, 4, 4, 8, 8, 16, 16, 16, 16, 16, 16, 16, 16, 16, 13, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 1, 1, 6, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 8, 7, 8, 8, 8, 12, 1, 1, 1, 9, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 4, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 15, 1]"
Stamina RPG 6/[21] [220] i love you more each time you die,a691f97689ccf9c90d09f4cfc835cad989df62d9,21,"[0, 1, 13, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 5, 2, 2, 1, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 12]"
"Stamina RPG 6/[21] [224] Mr Stark, I dont Feel so Good",64fad2dc56fc49c01105c1eff58922e1c7705ba4,21,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 15, 15, 15, 15, 15, 15, 15, 15, 14, 15, 15, 15, 15, 15, 15, 10, 5, 15, 15, 15, 15, 15, 15, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 5, 15, 15, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 12, 15, 15, 15, 13, 13, 15, 15, 15, 12, 15, 15, 12, 8, 15, 15, 15, 15, 15, 15, 14, 15, 16, 15, 15, 15, 15, 15, 15, 15, 12, 15, 15, 15, 15, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 14, 1, 15, 15, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 14, 15, 15, 15, 15, 15, 9, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 15, 15, 15, 15, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 14, 15, 15, 15, 7]"
Stamina RPG 6/[21] [240] Not The Same,4c8a8393467bee9276ecb42514df1f9d1b5f2478,21,"[0, 0, 1, 1, 14, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 9, 8, 15, 16, 9, 8, 15, 13, 16, 16, 16, 16, 16, 16, 9, 7, 16, 16, 16, 16, 16, 16, 9, 8, 8, 8, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 9, 8, 15, 16, 9, 8, 15, 13, 16, 16, 16, 16, 16, 16, 9, 7, 16, 16, 16, 16, 16, 16, 9, 8, 8, 8, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 6, 5, 5, 1, 8, 8, 15, 16, 9, 8, 15, 13, 16, 16, 16, 16, 16, 16, 9, 7, 16, 16, 16, 16, 16, 16, 9, 8, 8, 8, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 2, 5, 6, 1]"
Stamina RPG 6/[21] [256] on stage!,fd3a6fbc6bf14f80fd84fa58f438e98c178d0bbe,21,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 7, 9, 8, 8, 8, 9, 8, 4, 4, 4, 7, 8, 14, 11, 15, 17, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 17, 17, 7, 3, 4, 3, 4, 4, 4, 1, 3, 5, 3, 4, 4, 4, 2, 2, 2, 2, 2, 3, 2, 2, 3, 4, 4, 4, 7, 8, 14, 6, 5, 6, 5, 6, 6, 6, 6, 6, 6, 5, 6, 6, 6, 6, 6, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 17, 11, 5, 3, 4, 3, 4, 4, 4, 3, 4, 5, 3, 3, 3, 1, 4, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 17, 17, 8, 4, 4, 4, 5, 4, 4, 5, 4, 4, 4, 5, 4, 4, 4, 1]"
Stamina RPG 6/[21] [240] planet of the kemomimi loli,85e0d5ff6294f0c56b02658f3ae38ca95ad34eae,21,"[0, 0, 0, 0, 0, 0, 1, 7, 11, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 6, 6, 5, 5, 4, 5, 7, 7, 5, 5, 6, 5, 4, 5, 6, 5, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 5, 7, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 9, 1, 4, 6, 7, 5, 5, 7, 6, 5, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 7, 2, 7, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 2, 5, 1, 5, 1, 1, 4, 6, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 3, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 5, 4, 5, 6, 5, 5, 1]"
Stamina RPG 6/[21] [250] Re's NoVAE,ecc4fc9d478853e905872e7adc09b144f21f4e0a,21,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 3, 4, 2, 4, 3, 3, 2, 1, 3, 4, 2, 4, 3, 3, 1, 7, 7, 5, 5, 6, 9, 6, 7, 7, 7, 5, 4, 8, 12, 1, 7, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 16, 17, 17, 3]"
Stamina RPG 6/[21] [230] Resistance Device Minimix,c41d8911c69b2c83c94efeb85f6c6e4620e76e59,21,"[0, 0, 0, 0, 1, 3, 6, 6, 5, 6, 6, 6, 6, 6, 4, 2, 2, 1, 2, 2, 2, 1, 2, 2, 0, 0, 0, 0, 0, 1, 1, 4, 5, 14, 14, 14, 14, 14, 14, 14, 14, 14, 5, 2, 5, 10, 11, 14, 10, 14, 12, 12, 14, 10, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 4, 11, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 2, 0, 0, 1, 1, 0, 0, 0, 1, 13, 14, 15, 14, 14, 15, 14, 12, 2, 14, 14, 15, 14, 14, 15, 14, 14, 15, 14, 14, 15, 14, 14, 15, 14, 14, 15, 14, 14, 15, 14, 14, 15, 14, 14, 15, 14, 14, 15, 14, 14, 15, 14, 14, 11, 1, 1, 1, 1, 1, 1, 1, 1, 5, 14, 14, 15, 14, 14, 15, 14, 7, 8, 14, 14, 15, 14, 14, 15, 14, 14, 15, 14, 14, 15, 14, 14, 15, 14, 14, 15, 14, 14, 15, 14, 14, 15, 14, 14, 15, 14, 14, 15, 14, 14, 15, 14, 14, 5, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 2, 3, 3, 2, 4, 2, 3, 5, 5, 5, 7, 5, 4, 5, 5, 11, 15, 14, 15, 15, 14, 15, 15, 7, 12, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 10, 8, 11, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 6, 10, 1, 0, 1, 1, 0, 1, 1, 1, 4, 5, 5, 6, 6, 4, 6, 7, 6, 5, 5, 4, 7, 6, 5, 4, 4, 6, 13, 14, 15, 15, 14, 15, 15, 14, 5, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 9, 8, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 14, 9, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 6, 1, 1, 4, 7, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 4, 0, 0, 0, 0, 0, 0, 1, 1, 5, 4, 7, 4, 6, 4, 6, 5, 6, 5, 5, 6, 5, 5, 5, 5, 7, 15, 15, 15, 15, 15, 15, 15, 15, 8, 4, 3, 4, 5, 8, 9, 13, 1, 2, 1, 2, 2, 7, 7, 10, 6, 9, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 4, 4, 4, 3, 7, 7, 12, 8, 7, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 0, 0, 0, 1, 6, 8, 7, 8, 8, 7, 8, 8, 7, 8, 8, 7, 8, 8, 7, 5, 3, 15, 15, 16, 15, 15, 16, 15, 11, 13, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 4, 12, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 1, 3, 2, 3, 2, 2, 3, 2, 1, 2, 3, 2, 3, 13, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 14, 0, 0, 0, 1, 14, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 15, 15, 16, 4]"
